recv_time,scenario,notes,topic,payload_time,battery_voltage,battery_soc,battery_capacity_ah,solar_voltage,solar_current,solar_power,solar_energy_wh,estimator_available_current
2026-07-17T16:20:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:20:00Z,4.029,78.567,100.0,24.00,0.911,21.862,1579.825,0.000
2026-07-17T16:21:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:21:00Z,3.400,0.000,100.0,24.00,0.911,21.864,1580.190,0.000
2026-07-17T16:21:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:21:00Z,4.029,78.574,100.0,24.00,0.911,21.864,1580.190,0.000
2026-07-17T16:22:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:22:00Z,3.400,0.000,100.0,24.00,0.911,21.865,1580.554,0.000
2026-07-17T16:22:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:22:00Z,4.029,78.580,100.0,24.00,0.911,21.865,1580.554,0.000
2026-07-17T16:23:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:23:00Z,3.400,0.000,100.0,24.00,0.911,21.867,1580.919,0.000
2026-07-17T16:23:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:23:00Z,4.029,78.586,100.0,24.00,0.911,21.867,1580.919,0.000
2026-07-17T16:24:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:24:00Z,3.400,0.000,100.0,24.00,0.911,21.868,1581.283,0.000
2026-07-17T16:24:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:24:00Z,4.029,78.593,100.0,24.00,0.911,21.868,1581.283,0.000
2026-07-17T16:25:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:25:00Z,3.400,0.000,100.0,24.00,0.911,21.870,1581.648,0.000
2026-07-17T16:25:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:25:00Z,4.029,78.599,100.0,24.00,0.911,21.870,1581.648,0.000
2026-07-17T16:26:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:26:00Z,3.400,0.000,100.0,24.00,0.911,21.871,1582.012,0.000
2026-07-17T16:26:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:26:00Z,4.029,78.606,100.0,24.00,0.911,21.871,1582.012,0.000
2026-07-17T16:27:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:27:00Z,3.400,0.000,100.0,24.00,0.911,21.873,1582.377,0.000
2026-07-17T16:27:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:27:00Z,4.029,78.612,100.0,24.00,0.911,21.873,1582.377,0.000
2026-07-17T16:28:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:28:00Z,3.400,0.000,100.0,24.00,0.911,21.874,1582.741,0.000
2026-07-17T16:28:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:28:00Z,4.029,78.618,100.0,24.00,0.911,21.874,1582.741,0.000
2026-07-17T16:29:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:29:00Z,3.400,0.000,100.0,24.00,0.911,21.875,1583.106,0.000
2026-07-17T16:29:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:29:00Z,4.029,78.625,100.0,24.00,0.911,21.875,1583.106,0.000
2026-07-17T16:30:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:30:00Z,3.400,0.000,100.0,24.00,0.912,21.877,1583.470,0.000
2026-07-17T16:30:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:30:00Z,4.029,78.631,100.0,24.00,0.912,21.877,1583.470,0.000
2026-07-17T16:31:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:31:00Z,3.400,0.000,100.0,24.00,0.912,21.878,1583.835,0.000
2026-07-17T16:31:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:31:00Z,4.029,78.638,100.0,24.00,0.912,21.878,1583.835,0.000
2026-07-17T16:32:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:32:00Z,3.400,0.000,100.0,24.00,0.912,21.880,1584.200,0.000
2026-07-17T16:32:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:32:00Z,4.029,78.644,100.0,24.00,0.912,21.880,1584.200,0.000
2026-07-17T16:33:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:33:00Z,3.400,0.000,100.0,24.00,0.912,21.881,1584.564,0.000
2026-07-17T16:33:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:33:00Z,4.029,78.650,100.0,24.00,0.912,21.881,1584.564,0.000
2026-07-17T16:34:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:34:00Z,3.400,0.000,100.0,24.00,0.912,21.883,1584.929,0.000
2026-07-17T16:34:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:34:00Z,4.029,78.657,100.0,24.00,0.912,21.883,1584.929,0.000
2026-07-17T16:35:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:35:00Z,3.400,0.000,100.0,24.00,0.912,21.884,1585.294,0.000
2026-07-17T16:35:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:35:00Z,4.029,78.663,100.0,24.00,0.912,21.884,1585.294,0.000
2026-07-17T16:36:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:36:00Z,3.400,0.000,100.0,24.00,0.912,21.886,1585.659,0.000
2026-07-17T16:36:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:36:00Z,4.029,78.669,100.0,24.00,0.912,21.886,1585.659,0.000
2026-07-17T16:37:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:37:00Z,3.400,0.000,100.0,24.00,0.912,21.887,1586.023,0.000
2026-07-17T16:37:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:37:00Z,4.029,78.676,100.0,24.00,0.912,21.887,1586.023,0.000
2026-07-17T16:38:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:38:00Z,3.400,0.000,100.0,24.00,0.912,21.889,1586.388,0.000
2026-07-17T16:38:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:38:00Z,4.029,78.682,100.0,24.00,0.912,21.889,1586.388,0.000
2026-07-17T16:39:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:39:00Z,3.400,0.000,100.0,24.00,0.912,21.890,1586.753,0.000
2026-07-17T16:39:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:39:00Z,4.030,78.689,100.0,24.00,0.912,21.890,1586.753,0.000
2026-07-17T16:40:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:40:00Z,3.400,0.000,100.0,24.00,0.912,21.892,1587.118,0.000
2026-07-17T16:40:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:40:00Z,4.030,78.695,100.0,24.00,0.912,21.892,1587.118,0.000
2026-07-17T16:41:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:41:00Z,3.400,0.000,100.0,24.00,0.912,21.893,1587.483,0.000
2026-07-17T16:41:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:41:00Z,4.030,78.701,100.0,24.00,0.912,21.893,1587.483,0.000
2026-07-17T16:42:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:42:00Z,3.400,0.000,100.0,24.00,0.912,21.894,1587.848,0.000
2026-07-17T16:42:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:42:00Z,4.030,78.708,100.0,24.00,0.912,21.894,1587.848,0.000
2026-07-17T16:43:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:43:00Z,3.400,0.000,100.0,24.00,0.912,21.896,1588.213,0.000
2026-07-17T16:43:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:43:00Z,4.030,78.714,100.0,24.00,0.912,21.896,1588.213,0.000
2026-07-17T16:44:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:44:00Z,3.400,0.000,100.0,24.00,0.912,21.897,1588.578,0.000
2026-07-17T16:44:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:44:00Z,4.030,78.721,100.0,24.00,0.912,21.897,1588.578,0.000
2026-07-17T16:45:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:45:00Z,3.400,0.000,100.0,24.00,0.912,21.899,1588.943,0.000
2026-07-17T16:45:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:45:00Z,4.030,78.727,100.0,24.00,0.912,21.899,1588.943,0.000
2026-07-17T16:46:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:46:00Z,3.400,0.000,100.0,24.00,0.913,21.900,1589.308,0.000
2026-07-17T16:46:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:46:00Z,4.030,78.733,100.0,24.00,0.913,21.900,1589.308,0.000
2026-07-17T16:47:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:47:00Z,3.400,0.000,100.0,24.00,0.913,21.902,1589.673,0.000
2026-07-17T16:47:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:47:00Z,4.030,78.740,100.0,24.00,0.913,21.902,1589.673,0.000
2026-07-17T16:48:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:48:00Z,3.400,0.000,100.0,24.00,0.913,21.903,1590.038,0.000
2026-07-17T16:48:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:48:00Z,4.030,78.746,100.0,24.00,0.913,21.903,1590.038,0.000
2026-07-17T16:49:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:49:00Z,3.400,0.000,100.0,24.00,0.913,21.905,1590.403,0.000
2026-07-17T16:49:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:49:00Z,4.030,78.752,100.0,24.00,0.913,21.905,1590.403,0.000
2026-07-17T16:50:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:50:00Z,3.400,0.000,100.0,24.00,0.913,21.906,1590.768,0.000
2026-07-17T16:50:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:50:00Z,4.030,78.759,100.0,24.00,0.913,21.906,1590.768,0.000
2026-07-17T16:51:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:51:00Z,3.400,0.000,100.0,24.00,0.913,21.908,1591.133,0.000
2026-07-17T16:51:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:51:00Z,4.030,78.765,100.0,24.00,0.913,21.908,1591.133,0.000
2026-07-17T16:52:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:52:00Z,3.400,0.000,100.0,24.00,0.913,21.909,1591.498,0.000
2026-07-17T16:52:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:52:00Z,4.030,78.772,100.0,24.00,0.913,21.909,1591.498,0.000
2026-07-17T16:53:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:53:00Z,3.400,0.000,100.0,24.00,0.913,21.911,1591.863,0.000
2026-07-17T16:53:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:53:00Z,4.030,78.778,100.0,24.00,0.913,21.911,1591.863,0.000
2026-07-17T16:54:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:54:00Z,3.400,0.000,100.0,24.00,0.913,21.912,1592.229,0.000
2026-07-17T16:54:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:54:00Z,4.030,78.784,100.0,24.00,0.913,21.912,1592.229,0.000
2026-07-17T16:55:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:55:00Z,3.400,0.000,100.0,24.00,0.913,21.913,1592.594,0.000
2026-07-17T16:55:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:55:00Z,4.030,78.791,100.0,24.00,0.913,21.913,1592.594,0.000
2026-07-17T16:56:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:56:00Z,3.400,0.000,100.0,24.00,0.913,21.915,1592.959,0.000
2026-07-17T16:56:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:56:00Z,4.030,78.797,100.0,24.00,0.913,21.915,1592.959,0.000
2026-07-17T16:57:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:57:00Z,3.400,0.000,100.0,24.00,0.913,21.916,1593.324,0.000
2026-07-17T16:57:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:57:00Z,4.030,78.803,100.0,24.00,0.913,21.916,1593.324,0.000
2026-07-17T16:58:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:58:00Z,3.400,0.000,100.0,24.00,0.913,21.918,1593.690,0.000
2026-07-17T16:58:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:58:00Z,4.030,78.810,100.0,24.00,0.913,21.918,1593.690,0.000
2026-07-17T16:59:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T16:59:00Z,3.400,0.000,100.0,24.00,0.913,21.919,1594.055,0.000
2026-07-17T16:59:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T16:59:00Z,4.031,78.816,100.0,24.00,0.913,21.919,1594.055,0.000
2026-07-17T17:00:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:00:00Z,3.400,0.000,100.0,24.00,0.913,21.921,1594.420,0.000
2026-07-17T17:00:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:00:00Z,4.031,78.822,100.0,24.00,0.913,21.921,1594.420,0.000
2026-07-17T17:01:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:01:00Z,3.400,0.000,100.0,24.00,0.913,21.922,1594.786,0.000
2026-07-17T17:01:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:01:00Z,4.031,78.829,100.0,24.00,0.913,21.922,1594.786,0.000
2026-07-17T17:02:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:02:00Z,3.400,0.000,100.0,24.00,0.913,21.924,1595.151,0.000
2026-07-17T17:02:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:02:00Z,4.031,78.835,100.0,24.00,0.913,21.924,1595.151,0.000
2026-07-17T17:03:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:03:00Z,3.400,0.000,100.0,24.00,0.914,21.925,1595.516,0.000
2026-07-17T17:03:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:03:00Z,4.031,78.842,100.0,24.00,0.914,21.925,1595.516,0.000
2026-07-17T17:04:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:04:00Z,3.400,0.000,100.0,24.00,0.914,21.927,1595.882,0.000
2026-07-17T17:04:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:04:00Z,4.031,78.848,100.0,24.00,0.914,21.927,1595.882,0.000
2026-07-17T17:05:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:05:00Z,3.400,0.000,100.0,24.00,0.914,21.928,1596.247,0.000
2026-07-17T17:05:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:05:00Z,4.031,78.854,100.0,24.00,0.914,21.928,1596.247,0.000
2026-07-17T17:06:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:06:00Z,3.400,0.000,100.0,24.00,0.914,21.929,1596.613,0.000
2026-07-17T17:06:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:06:00Z,4.031,78.861,100.0,24.00,0.914,21.929,1596.613,0.000
2026-07-17T17:07:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:07:00Z,3.400,0.000,100.0,24.00,0.914,21.931,1596.978,0.000
2026-07-17T17:07:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:07:00Z,4.031,78.867,100.0,24.00,0.914,21.931,1596.978,0.000
2026-07-17T17:08:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:08:00Z,3.400,0.000,100.0,24.00,0.914,21.932,1597.344,0.000
2026-07-17T17:08:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:08:00Z,4.031,78.873,100.0,24.00,0.914,21.932,1597.344,0.000
2026-07-17T17:09:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:09:00Z,3.400,0.000,100.0,24.00,0.914,21.934,1597.709,0.000
2026-07-17T17:09:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:09:00Z,4.031,78.880,100.0,24.00,0.914,21.934,1597.709,0.000
2026-07-17T17:10:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:10:00Z,3.400,0.000,100.0,24.00,0.914,21.935,1598.075,0.000
2026-07-17T17:10:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:10:00Z,4.031,78.886,100.0,24.00,0.914,21.935,1598.075,0.000
2026-07-17T17:11:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:11:00Z,3.400,0.000,100.0,24.00,0.914,21.937,1598.441,0.000
2026-07-17T17:11:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:11:00Z,4.031,78.893,100.0,24.00,0.914,21.937,1598.441,0.000
2026-07-17T17:12:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:12:00Z,3.400,0.000,100.0,24.00,0.914,21.938,1598.806,0.000
2026-07-17T17:12:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:12:00Z,4.031,78.899,100.0,24.00,0.914,21.938,1598.806,0.000
2026-07-17T17:13:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:13:00Z,3.400,0.000,100.0,24.00,0.914,21.940,1599.172,0.000
2026-07-17T17:13:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:13:00Z,4.031,78.905,100.0,24.00,0.914,21.940,1599.172,0.000
2026-07-17T17:14:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:14:00Z,3.400,0.000,100.0,24.00,0.914,21.941,1599.538,0.000
2026-07-17T17:14:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:14:00Z,4.031,78.912,100.0,24.00,0.914,21.941,1599.538,0.000
2026-07-17T17:15:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:15:00Z,3.400,0.000,100.0,24.00,0.914,21.942,1599.903,0.000
2026-07-17T17:15:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:15:00Z,4.031,78.918,100.0,24.00,0.914,21.942,1599.903,0.000
2026-07-17T17:16:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:16:00Z,3.400,0.000,100.0,24.00,0.914,21.944,1600.269,0.000
2026-07-17T17:16:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:16:00Z,4.031,78.924,100.0,24.00,0.914,21.944,1600.269,0.000
2026-07-17T17:17:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:17:00Z,3.400,0.000,100.0,24.00,0.914,21.945,1600.635,0.000
2026-07-17T17:17:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:17:00Z,4.031,78.931,100.0,24.00,0.914,21.945,1600.635,0.000
2026-07-17T17:18:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:18:00Z,3.400,0.000,100.0,24.00,0.914,21.947,1601.001,0.000
2026-07-17T17:18:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:18:00Z,4.031,78.937,100.0,24.00,0.914,21.947,1601.001,0.000
2026-07-17T17:19:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:19:00Z,3.400,0.000,100.0,24.00,0.915,21.948,1601.366,0.000
2026-07-17T17:19:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:19:00Z,4.032,78.943,100.0,24.00,0.915,21.948,1601.366,0.000
2026-07-17T17:20:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:20:00Z,3.400,0.000,100.0,24.00,0.915,21.950,1601.732,0.000
2026-07-17T17:20:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:20:00Z,4.032,78.950,100.0,24.00,0.915,21.950,1601.732,0.000
2026-07-17T17:21:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:21:00Z,3.400,0.000,100.0,24.00,0.915,21.951,1602.098,0.000
2026-07-17T17:21:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:21:00Z,4.032,78.956,100.0,24.00,0.915,21.951,1602.098,0.000
2026-07-17T17:22:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:22:00Z,3.400,0.000,100.0,24.00,0.915,21.953,1602.464,0.000
2026-07-17T17:22:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:22:00Z,4.032,78.962,100.0,24.00,0.915,21.953,1602.464,0.000
2026-07-17T17:23:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:23:00Z,3.400,0.000,100.0,24.00,0.915,21.954,1602.830,0.000
2026-07-17T17:23:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:23:00Z,4.032,78.969,100.0,24.00,0.915,21.954,1602.830,0.000
2026-07-17T17:24:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:24:00Z,3.400,0.000,100.0,24.00,0.915,21.955,1603.196,0.000
2026-07-17T17:24:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:24:00Z,4.032,78.975,100.0,24.00,0.915,21.955,1603.196,0.000
2026-07-17T17:25:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:25:00Z,3.400,0.000,100.0,24.00,0.915,21.957,1603.562,0.000
2026-07-17T17:25:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:25:00Z,4.032,78.982,100.0,24.00,0.915,21.957,1603.562,0.000
2026-07-17T17:26:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:26:00Z,3.400,0.000,100.0,24.00,0.915,21.958,1603.928,0.000
2026-07-17T17:26:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:26:00Z,4.032,78.988,100.0,24.00,0.915,21.958,1603.928,0.000
2026-07-17T17:27:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:27:00Z,3.400,0.000,100.0,24.00,0.915,21.960,1604.294,0.000
2026-07-17T17:27:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:27:00Z,4.032,78.994,100.0,24.00,0.915,21.960,1604.294,0.000
2026-07-17T17:28:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:28:00Z,3.400,0.000,100.0,24.00,0.915,21.961,1604.660,0.000
2026-07-17T17:28:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:28:00Z,4.032,79.001,100.0,24.00,0.915,21.961,1604.660,0.000
2026-07-17T17:29:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:29:00Z,3.400,0.000,100.0,24.00,0.915,21.963,1605.026,0.000
2026-07-17T17:29:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:29:00Z,4.032,79.007,100.0,24.00,0.915,21.963,1605.026,0.000
2026-07-17T17:30:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:30:00Z,3.400,0.000,100.0,24.00,0.915,21.964,1605.392,0.000
2026-07-17T17:30:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:30:00Z,4.032,79.013,100.0,24.00,0.915,21.964,1605.392,0.000
2026-07-17T17:31:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:31:00Z,3.400,0.000,100.0,24.00,0.915,21.966,1605.758,0.000
2026-07-17T17:31:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:31:00Z,4.032,79.020,100.0,24.00,0.915,21.966,1605.758,0.000
2026-07-17T17:32:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:32:00Z,3.400,0.000,100.0,24.00,0.915,21.967,1606.124,0.000
2026-07-17T17:32:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:32:00Z,4.032,79.026,100.0,24.00,0.915,21.967,1606.124,0.000
2026-07-17T17:33:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:33:00Z,3.400,0.000,100.0,24.00,0.915,21.968,1606.490,0.000
2026-07-17T17:33:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:33:00Z,4.032,79.032,100.0,24.00,0.915,21.968,1606.490,0.000
2026-07-17T17:34:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:34:00Z,3.400,0.000,100.0,24.00,0.915,21.970,1606.856,0.000
2026-07-17T17:34:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:34:00Z,4.032,79.039,100.0,24.00,0.915,21.970,1606.856,0.000
2026-07-17T17:35:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:35:00Z,3.400,0.000,100.0,24.00,0.915,21.971,1607.223,0.000
2026-07-17T17:35:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:35:00Z,4.032,79.045,100.0,24.00,0.915,21.971,1607.223,0.000
2026-07-17T17:36:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:36:00Z,3.400,0.000,100.0,24.00,0.916,21.973,1607.589,0.000
2026-07-17T17:36:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:36:00Z,4.032,79.051,100.0,24.00,0.916,21.973,1607.589,0.000
2026-07-17T17:37:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:37:00Z,3.400,0.000,100.0,24.00,0.916,21.974,1607.955,0.000
2026-07-17T17:37:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:37:00Z,4.032,79.058,100.0,24.00,0.916,21.974,1607.955,0.000
2026-07-17T17:38:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:38:00Z,3.400,0.000,100.0,24.00,0.916,21.976,1608.321,0.000
2026-07-17T17:38:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:38:00Z,4.033,79.064,100.0,24.00,0.916,21.976,1608.321,0.000
2026-07-17T17:39:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:39:00Z,3.400,0.000,100.0,24.00,0.916,21.977,1608.688,0.000
2026-07-17T17:39:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-17T17:39:00Z,4.033,79.070,100.0,24.00,0.916,21.977,1608.688,0.000
2026-07-17T17:40:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-17T17:40:00Z,3.400,0.000,100.0,24.00,0.916,21.978,1609.054,0.000
